x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9835.png,4,1.1440618e-06,6.680663e-08,4.900971e-08,5.839896e-08,0.9999995,1.4699766e-06,3.6897865e-07,1.6439453e-06,5.4292977e-06,4.3421653e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9836.png,1,2.426592e-05,1.0,2.1972208e-07,8.123836e-08,3.1638576e-06,6.2920262e-06,1.9516929e-06,2.5080777e-05,9.655336e-07,8.296704e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9837.png,7,5.153951e-07,1.682412e-06,5.3641975e-06,9.585918e-07,1.3986967e-07,1.2361926e-07,1.3529188e-07,1.0,3.2200437e-06,9.398472e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9838.png,1,3.9996656e-05,1.0,1.9697526e-07,1.0156122e-07,4.975283e-06,5.185957e-06,1.7010558e-06,2.969477e-05,9.512681e-07,8.9491886e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9839.png,2,6.615379e-07,3.8581434e-06,2.5628542e-05,8.6674106e-07,4.7285617e-08,1.8027762e-07,1.7855222e-06,0.9999999,3.095465e-05,6.251611e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9840.png,3,9.638554e-07,6.8160404e-07,2.208393e-05,1.0,4.519268e-08,4.131382e-06,8.187918e-05,8.4845664e-07,5.724076e-06,9.080223e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9841.png,5,8.429491e-08,4.7766567e-05,1.5862148e-09,2.6632024e-06,4.0853224e-06,1.0,3.6243464e-06,2.5311644e-07,9.53562e-06,1.2418114e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9842.png,6,8.670456e-06,1.6469879e-06,2.4305386e-05,4.8674483e-06,1.2015376e-05,8.6630143e-07,1.0,1.7139561e-07,4.3832384e-07,2.0890704e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9843.png,9,2.4446612e-07,2.832167e-06,9.535455e-06,1.7583112e-05,4.7600024e-06,1.6287939e-06,1.5865092e-08,2.2089348e-06,1.3005277e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9844.png,1,2.3984709e-05,1.0,2.2352769e-07,7.813452e-08,3.1400089e-06,6.383637e-06,1.9650015e-06,2.4923911e-05,9.853876e-07,8.229895e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9845.png,1,5.805695e-06,1.0,2.4372028e-07,7.570949e-08,7.0728464e-07,7.767611e-06,2.141494e-06,1.9275949e-05,8.7362804e-07,7.6984855e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9846.png,1,1.5592314e-05,1.0,2.2774779e-07,7.738095e-08,2.0222406e-06,6.7951423e-06,1.980957e-06,2.3133032e-05,9.4253585e-07,7.9820444e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9847.png,2,2.1806761e-06,2.5395864e-06,0.99999976,1.5364845e-05,4.3420446e-08,1.274254e-08,0.0001703678,0.00023088968,3.7747803e-05,1.9784486e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9848.png,1,3.454826e-05,1.0,2.242109e-07,7.4192755e-08,4.50733e-06,5.8503533e-06,2.0959421e-06,2.6029988e-05,1.0401446e-06,9.526789e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9849.png,2,2.4854767e-06,2.8910356e-06,1.0,2.782059e-06,2.787469e-07,3.5045506e-08,5.8538597e-05,6.305644e-06,2.2075576e-06,6.0772294e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9850.png,0,0.9999995,4.721722e-06,2.0718064e-06,2.120535e-06,2.0650798e-06,8.6333887e-07,0.00010947319,2.9023735e-07,1.31648185e-05,1.3807488e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9851.png,7,4.9034026e-07,1.6724584e-06,5.72602e-06,9.398654e-07,1.3001441e-07,1.2884095e-07,1.5414126e-07,1.0,3.5410267e-06,9.301494e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9852.png,7,5.104789e-07,1.6378219e-06,6.0282505e-06,9.971552e-07,1.3184778e-07,1.2883248e-07,1.7484743e-07,1.0,4.0097607e-06,9.537721e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9853.png,5,9.247519e-08,4.8984028e-05,1.5402241e-09,2.592109e-06,3.7007148e-06,1.0,3.3623405e-06,2.8217744e-07,9.893747e-06,1.2222071e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9854.png,8,1.6427526e-06,1.9330897e-05,4.4732005e-06,1.7271465e-06,2.7632166e-06,2.382529e-06,2.3093737e-06,1.323982e-05,1.0,9.834492e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9855.png,2,2.4318078e-06,2.2973254e-06,1.0,2.3455107e-06,1.588275e-07,4.1171564e-08,6.52963e-05,6.1403616e-06,1.4029466e-06,5.515862e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9856.png,9,4.4534235e-07,2.8603208e-07,1.5047291e-08,2.896583e-05,2.8590564e-05,0.94571793,7.5964424e-05,1.4484527e-05,2.538083e-09,0.99913055
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9857.png,8,2.889459e-06,2.2129889e-05,4.433195e-06,1.5938224e-06,2.6215134e-06,2.1511717e-06,3.2328778e-06,1.1601123e-05,1.0,2.197207e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9858.png,6,0.0010893533,8.609296e-05,2.6539094e-08,0.0032801242,5.7516605e-08,0.00018084969,0.9993637,3.45437e-07,0.98138326,2.0908903e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9859.png,7,3.923332e-07,2.072763e-06,7.0569854e-06,7.0205505e-07,1.09228125e-07,1.6176358e-07,2.0029636e-07,1.0,4.1991434e-06,8.085242e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9860.png,3,4.879877e-07,6.116447e-07,1.5693176e-06,1.0,1.2569802e-07,4.9583064e-06,2.307967e-06,4.2515904e-07,7.7180914e-07,1.4294281e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9861.png,4,7.410166e-07,9.427897e-08,3.997104e-08,8.535854e-08,0.99999964,2.2184838e-06,5.1409813e-07,1.2534493e-06,3.5897922e-06,3.2307176e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9862.png,6,1.4734195e-06,1.0506025e-06,2.9600704e-05,6.779265e-06,1.7351986e-05,1.1491192e-06,0.9999999,2.8683218e-07,1.9636101e-07,3.4831196e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9863.png,8,1.3090988e-06,1.9243787e-05,4.700932e-06,1.8941585e-06,2.773534e-06,2.480374e-06,2.263968e-06,1.3530259e-05,1.0,7.502797e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9864.png,7,4.830376e-07,1.7228349e-06,5.7127e-06,9.119293e-07,1.312997e-07,1.3083097e-07,1.502305e-07,1.0,3.4692905e-06,9.214985e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9865.png,0,0.99999964,1.0102496e-05,2.6659243e-06,1.785306e-06,2.2153356e-06,9.921363e-07,1.6027887e-05,3.1931833e-07,1.6919663e-06,8.94948e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9866.png,4,9.2967605e-07,7.3019656e-08,4.512627e-08,6.878664e-08,0.99999964,1.7006583e-06,4.0833876e-07,1.4943305e-06,4.520438e-06,3.9498595e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9867.png,2,1.4941487e-05,1.6913854e-06,1.0,5.1667694e-06,2.6029788e-06,1.5567754e-06,2.9264307e-05,1.2616724e-05,0.011276022,2.0926946e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9868.png,7,4.9825866e-07,1.7032569e-06,5.633893e-06,9.4425053e-07,1.3736123e-07,1.2683815e-07,1.4408093e-07,1.0,3.4602465e-06,9.295978e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9869.png,7,4.9430906e-07,1.6947989e-06,5.7629877e-06,9.3883875e-07,1.3415674e-07,1.2876455e-07,1.5267025e-07,1.0,3.6099789e-06,9.271437e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9870.png,5,2.0212909e-07,1.123753e-05,7.2317046e-09,1.2971918e-06,2.2065915e-06,1.0,1.9782385e-06,5.251315e-07,1.0494856e-05,3.7545356e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9871.png,4,8.2377863e-07,8.448468e-08,4.2088875e-08,7.755398e-08,0.99999964,1.9640029e-06,4.6930927e-07,1.3577028e-06,3.982345e-06,3.5181827e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9872.png,3,4.5554393e-07,9.1808215e-07,2.1435494e-06,1.0,1.1134885e-06,4.0146506e-06,5.868441e-07,5.9998666e-07,1.1995567e-06,1.1865183e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9873.png,4,3.2068506e-06,2.1980602e-06,8.55233e-08,4.8144994e-08,0.99999726,1.9170911e-06,5.545723e-06,2.2011586e-06,1.2281661e-06,3.794719e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9874.png,2,2.2580598e-06,1.8739898e-06,1.0,2.9028463e-06,1.18141614e-07,3.635187e-08,9.281725e-05,8.184403e-06,1.6468607e-06,4.849268e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9875.png,8,6.2014254e-07,1.6370866e-05,4.9843493e-06,1.9874135e-06,2.9096118e-06,3.0871263e-06,1.4910195e-06,1.6046806e-05,1.0,2.9335592e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9876.png,1,1.4878951e-05,1.0,2.3426597e-07,7.423918e-08,1.9982367e-06,6.6452135e-06,2.07776e-06,2.3540559e-05,9.253727e-07,8.299934e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9877.png,5,2.1756419e-07,1.02354115e-05,6.8964225e-09,1.3224034e-06,2.3315854e-06,1.0,1.3784654e-06,4.7501436e-07,6.857076e-06,3.6212818e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9878.png,1,1.7715101e-05,1.0,2.2739663e-07,7.712207e-08,2.3266896e-06,6.6134075e-06,2.0043462e-06,2.3901799e-05,9.5320786e-07,8.089208e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9879.png,0,0.99999034,1.6641483e-05,0.0010915404,2.9059464e-07,1.1559444e-05,2.269386e-08,3.9744995e-07,7.582342e-07,0.00010551144,6.8492527e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9880.png,2,2.2615209e-06,1.8058389e-06,1.0,3.6022102e-06,1.0834876e-07,2.982374e-08,0.00010676216,9.545847e-06,2.2174684e-06,4.791903e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9881.png,3,3.9598845e-07,7.393338e-07,4.5920006e-06,1.0,1.3323912e-06,3.961602e-06,1.5053141e-06,7.970103e-07,2.7727172e-06,1.4833049e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9882.png,3,7.2030525e-07,1.1054556e-06,1.3194405e-06,1.0,2.946893e-07,6.3617517e-06,1.1234733e-06,4.1000305e-07,1.7680655e-06,1.0122439e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9883.png,5,6.914694e-08,0.034826055,4.3446975e-11,6.386397e-05,1.3696499e-05,0.9999863,0.00016605145,7.987187e-08,4.0494935e-05,5.8879832e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9884.png,7,1.1611831e-06,2.155028e-06,4.9872115e-06,9.87882e-07,3.3198248e-07,1.1038906e-07,1.2663823e-07,1.0,3.3136328e-06,9.875073e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9885.png,0,0.99999964,1.2642777e-05,1.9275535e-06,1.9791291e-06,1.909668e-06,1.3051858e-06,1.39836e-05,4.105618e-07,1.2648534e-06,7.952343e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9886.png,6,8.3410055e-07,1.0823737e-06,3.0002044e-05,6.162007e-06,1.6188198e-05,8.1418756e-07,0.9999999,3.0992072e-07,8.676444e-08,1.8198614e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9887.png,8,1.1781414e-06,1.810228e-05,4.5759743e-06,1.8366626e-06,2.8217821e-06,2.675965e-06,1.8619493e-06,1.4671681e-05,1.0,6.0299926e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9888.png,6,0.00046809044,1.8832285e-05,7.0837073e-06,1.0628583e-05,1.610707e-06,2.455919e-05,0.9999999,3.3913345e-08,0.000104182735,2.2856612e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9889.png,3,4.030065e-07,6.8652025e-07,1.4908686e-06,1.0,2.2093113e-07,4.111925e-06,1.0343726e-06,4.829551e-07,4.983452e-07,1.1792771e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9890.png,9,7.50991e-08,8.250764e-06,2.9372916e-07,2.3357718e-06,6.445782e-05,5.654416e-07,2.1765386e-07,1.7454104e-05,6.3266484e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9891.png,9,4.4262148e-07,4.3050536e-06,1.0474435e-07,0.00022410911,2.5772038e-06,9.928784e-07,4.8904376e-08,0.002065523,5.4263783e-06,0.9999974
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9892.png,8,9.861839e-07,1.7428805e-05,5.198986e-06,2.0865846e-06,2.8767122e-06,2.7815445e-06,2.0421753e-06,1.40883e-05,1.0,5.494957e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9893.png,2,1.8768121e-06,4.9550354e-06,1.0,3.910668e-06,9.8047884e-08,9.2653686e-08,5.7285564e-05,5.543254e-06,4.3875082e-07,3.011872e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9894.png,7,4.8241884e-07,1.7706441e-06,5.8568344e-06,8.9420223e-07,1.3475633e-07,1.3204534e-07,1.5094872e-07,1.0,3.5848623e-06,9.066465e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9895.png,7,4.871818e-07,1.713129e-06,5.5865753e-06,9.207003e-07,1.331051e-07,1.2845081e-07,1.4366107e-07,1.0,3.3804063e-06,9.217262e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9896.png,1,2.063375e-05,1.0,2.2141391e-07,8.0238635e-08,2.708831e-06,6.4391916e-06,1.9379067e-06,2.456336e-05,9.54719e-07,8.1201324e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9897.png,0,0.99999976,2.2886154e-05,8.94727e-07,2.462541e-06,1.3958361e-06,2.5577965e-06,9.441611e-06,7.366411e-07,5.41476e-07,5.9592353e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9898.png,1,5.723028e-06,1.0,2.403579e-07,7.7259294e-08,7.03647e-07,7.672469e-06,2.2538172e-06,1.9803127e-05,8.8693736e-07,7.552285e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9899.png,7,4.8684e-07,1.7035363e-06,5.601732e-06,9.239671e-07,1.321349e-07,1.286548e-07,1.4569176e-07,1.0,3.4073478e-06,9.246968e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9900.png,8,8.2022746e-07,1.7149603e-05,4.796608e-06,1.9030707e-06,2.8598731e-06,2.9211137e-06,1.6353106e-06,1.543687e-05,1.0,3.959581e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9901.png,9,1.912597e-08,5.6461563e-06,7.249702e-07,2.042717e-06,7.0866126e-06,1.2395234e-06,1.04576074e-07,5.9437857e-06,2.779309e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9902.png,0,0.99999976,1.8631818e-05,1.1668224e-06,2.6529665e-06,1.4445751e-06,2.09624e-06,9.176837e-06,7.5021e-07,7.334767e-07,5.332401e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9903.png,1,1.557482e-05,1.0,2.3095603e-07,7.5587266e-08,2.053336e-06,6.735103e-06,2.0303878e-06,2.3257126e-05,9.4990827e-07,8.1586256e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9904.png,2,0.99998677,1.631535e-05,0.00017260892,1.4765168e-07,4.791803e-06,6.432844e-05,0.00034018327,1.9641657e-08,1.3622174e-06,6.147419e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9905.png,3,9.713882e-07,9.7099635e-09,9.653301e-07,0.99999654,1.246448e-07,0.0017975003,1.7601128e-08,0.0004436898,0.02772955,7.176904e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9906.png,4,8.3803025e-06,2.6489543e-06,1.08900075e-07,2.2965965e-08,0.9999962,1.033708e-06,4.151659e-06,2.5492466e-06,2.6371126e-06,4.128782e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\9907.png,5,2.4713182e-07,1.0125779e-05,7.289258e-09,1.3996604e-06,2.2193406e-06,1.0,1.3247044e-06,4.5695714e-07,7.2393645e-06,3.594564e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9908.png,6,6.5907017e-07,2.101733e-06,2.2950848e-05,4.536131e-06,2.1382051e-05,1.7331805e-06,0.9999999,5.287043e-07,9.343508e-08,1.9748985e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9909.png,7,5.2149574e-07,1.7019613e-06,5.2640735e-06,9.5042566e-07,1.4238725e-07,1.2362528e-07,1.3170603e-07,1.0,3.1401644e-06,9.432422e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9910.png,8,3.9613653e-07,1.2844465e-05,6.517897e-06,2.674503e-06,3.0617882e-06,4.0579393e-06,9.5178075e-07,1.8017956e-05,1.0,1.1654989e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\9911.png,0,0.99999976,2.8486953e-05,6.6689694e-07,3.2194969e-06,1.0938714e-06,3.4326215e-06,6.89755e-06,1.1886552e-06,3.9413328e-07,4.2941338e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9912.png,1,1.5149302e-05,1.0,2.2812428e-07,7.747473e-08,1.9573893e-06,6.803857e-06,2.0245736e-06,2.323496e-05,9.750962e-07,7.907151e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\9913.png,2,2.987575e-06,6.129473e-06,1.0,2.5705344e-06,1.1215647e-06,5.7916434e-08,2.6771553e-05,6.08106e-06,3.069644e-06,9.339789e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9914.png,3,2.3006308e-07,3.9116458e-07,2.0685409e-06,1.0,1.5363041e-07,4.61884e-06,7.187792e-07,5.988171e-07,2.994599e-07,1.7327066e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9915.png,4,7.537002e-07,1.0120426e-07,3.97872e-08,8.596437e-08,0.9999995,2.214362e-06,5.5692425e-07,1.2787896e-06,3.5029118e-06,3.0554314e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9916.png,7,5.0455185e-07,1.5727124e-06,6.7383535e-06,9.863654e-07,1.1749375e-07,1.3649179e-07,2.2666244e-07,1.0,4.710666e-06,9.697206e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9917.png,8,1.547211e-06,1.7162463e-05,4.693608e-06,2.0172365e-06,2.9418463e-06,2.6004109e-06,1.8060886e-06,1.47243145e-05,1.0,7.009331e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9918.png,9,2.7888113e-08,4.597482e-06,7.892716e-07,3.2384753e-06,6.7043684e-06,1.1346848e-06,1.0365228e-07,6.62158e-06,2.9446223e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9919.png,7,1.0556277e-05,4.5179513e-06,4.4295907e-06,1.0401526e-06,3.4488442e-06,8.8467104e-08,1.15809385e-07,1.0,3.7585264e-06,1.1932337e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9920.png,8,2.4727453e-06,1.9684017e-05,4.2017955e-06,1.740784e-06,2.768788e-06,2.2328768e-06,2.3720206e-06,1.3070185e-05,1.0,1.3893584e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\9921.png,6,5.778066e-06,1.3959746e-06,2.6282518e-05,5.274697e-06,1.2937158e-05,8.076311e-07,1.0,1.8480324e-07,3.025137e-07,1.6448486e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9922.png,4,3.8202785e-07,4.376551e-07,2.7282384e-08,1.1094907e-07,0.9999995,1.0433454e-05,1.3332468e-06,7.4646107e-07,1.4981619e-06,4.572556e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\9923.png,1,1.689866e-05,1.0,2.430321e-07,7.0065255e-08,2.5642908e-06,6.0775637e-06,2.2293384e-06,2.6049656e-05,8.7450167e-07,8.9266524e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\9924.png,9,4.9679907e-06,3.7198038e-07,6.7029555e-06,0.00023177257,1.4545146e-06,6.946015e-06,6.285558e-08,1.5800459e-06,5.4118584e-07,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\9925.png,3,5.9338404e-08,6.43237e-08,3.391749e-05,1.0,9.3115515e-09,2.8656814e-05,7.863057e-08,2.65219e-06,1.2385733e-06,0.00012378018
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\9926.png,8,3.1745915e-07,8.9034675e-06,9.398499e-06,2.3715206e-06,4.125602e-06,6.205138e-06,1.1351003e-06,1.7412009e-05,0.9999999,7.35708e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9927.png,4,1.0526916e-06,6.246715e-08,4.8402626e-08,6.1847935e-08,0.99999964,1.4757454e-06,3.5511582e-07,1.6277208e-06,5.1694506e-06,4.436501e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\9928.png,4,1.6344517e-06,8.7057025e-08,5.427478e-08,5.037628e-08,0.9999995,1.2513473e-06,4.677048e-07,1.3662442e-06,8.646633e-06,3.6953847e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\9929.png,7,4.878639e-07,1.6006877e-06,8.417749e-06,9.280116e-07,1.0285684e-07,1.5187734e-07,3.5371178e-07,1.0,6.5726263e-06,9.572639e-06
